"day_of_week","collision_type","crash_month","weather","vehicle_count","time_of_day","maj_inj_count","max_severity_level","dec_lat","dec_long"
6,7,7,1,1,300,0,8,40.45230103,-80.05519867
3,4,7,1,2,1128,0,4,40.37639999,-80.06759644
7,7,6,1,1,1733,0,8,40.53129959,-80.01159668
5,4,7,1,2,1420,0,8,40.46210098,-79.92690277
5,7,7,1,1,1433,0,8,40.50529861,-80.01959991
6,7,7,1,1,1020,0,3,40.47430038,-80.00550079
7,4,6,1,2,230,0,4,40.42559814,-79.98090363
4,0,6,1,1,1655,0,8,40.49679947,-79.93730164
6,8,7,1,1,1938,0,8,40.48189926,-79.95110321
6,4,7,1,2,1900,0,8,40.42359924,-79.96179962
6,7,7,1,1,2050,0,8,40.33250046,-79.84130096
6,7,7,1,1,1948,0,8,40.37810135,-80.07550049
7,0,7,1,1,249,0,3,40.4557991,-80.22920227
7,6,7,1,2,153,0,4,40.33169937,-79.83070374
6,1,7,1,1,2340,0,8,40.44779968,-79.93730164
7,4,7,1,2,157,0,8,40.44350052,-80.03070068
6,7,7,1,1,50,0,4,40.45460129,-79.87200165
5,2,7,1,2,1442,0,3,40.48559952,-79.91079712
6,4,7,1,2,1343,0,3,40.29000092,-79.99590302
7,8,7,1,1,1158,1,2,40.49440002,-79.92030334
4,1,7,1,3,1759,1,2,40.33190155,-79.99729919
3,0,7,1,1,2224,0,4,40.37670135,-79.89430237
7,1,7,1,3,1540,0,4,40.46340179,-79.98090363
4,1,6,1,2,1240,0,8,40.42630005,-79.89389801
7,0,7,1,1,2158,0,8,40.42089844,-80.02670288
7,7,7,1,1,344,0,3,40.37530136,-79.89389801
1,7,7,1,1,5,0,3,40.3348999,-79.82710266
5,1,7,1,2,1259,0,4,40.45249939,-80.17250061
1,5,7,1,2,1042,0,8,40.52099991,-79.83760071
1,4,7,1,2,1159,1,2,40.44409943,-80.02809906
5,4,7,1,2,1504,0,8,40.41339874,-79.90679932
4,4,7,1,2,1500,0,4,40.42639923,-79.88980103
1,4,6,1,1,1450,0,4,40.43650055,-80.00109863
2,4,6,1,3,2255,1,2,40.39619827,-79.99810028
1,4,6,1,2,1851,0,8,40.44440079,-80.02890015
2,7,7,1,1,40,0,4,40.49499893,-79.83350372
1,2,7,1,2,107,0,4,40.37139893,-80.08860016
7,1,7,1,3,1533,0,4,40.38589859,-80.05400085
1,1,7,1,2,1450,0,4,40.48659897,-79.88990021
6,1,7,1,2,1746,0,8,40.34889984,-79.93900299
6,4,7,1,1,1306,0,3,40.42559814,-79.89170074
5,2,7,1,2,1536,0,4,40.4375,-80.01270294
4,4,7,1,2,2225,0,3,40.42580032,-79.96920013
2,1,7,1,3,1508,0,4,40.49010086,-79.78140259
2,1,7,1,2,1701,0,4,40.4435997,-79.99210358
2,1,7,1,2,1645,0,4,40.45449829,-79.88790131
2,4,7,1,2,1744,0,8,40.4496994,-80.02510071
1,4,7,1,1,2011,0,4,40.39749908,-80.03610229
2,7,7,1,1,1645,0,8,40.49720001,-79.75350189
4,4,6,1,2,1850,0,4,40.47990036,-80.0440979
2,4,7,1,2,2030,0,8,40.49869919,-79.85379791
2,7,7,1,1,2005,0,8,40.32640076,-79.82939911
6,4,7,1,2,2300,0,4,40.42850113,-79.97619629
7,7,6,1,1,239,0,8,40.47489929,-80.05940247
3,4,6,1,2,449,0,3,40.44710159,-79.89520264
4,4,7,1,2,1947,0,4,40.37509918,-80.02919769
1,7,6,1,1,1720,0,3,40.44049835,-79.7594986
2,1,6,1,2,1215,0,4,40.43040085,-79.87380219
2,4,7,1,2,842,0,8,40.53749847,-80.01119995
6,4,7,1,2,1618,0,4,40.44279861,-80.00879669
3,4,7,1,2,833,0,3,40.61569977,-80.09420013
2,4,7,1,2,1425,0,8,40.44110107,-79.95939636
3,8,7,1,1,1039,0,4,40.47819901,-80.08899689
3,4,7,1,1,1109,0,8,40.5082016,-79.91639709
5,2,7,1,2,753,0,8,40.5868988,-80.02230072
5,8,7,2,1,949,0,8,40.61230087,-80.0542984
4,4,7,1,2,1340,0,3,40.33110046,-80.0223999
6,1,7,1,2,1832,0,8,40.61389923,-79.94730377
3,6,7,2,2,1519,0,4,40.48740005,-80.03350067
3,4,7,1,2,1531,0,4,40.46369934,-79.70549774
6,4,7,1,2,2318,0,4,40.56800079,-80.04949951
4,4,7,1,2,1057,0,4,40.4457016,-80.14389801
7,7,7,1,1,259,0,8,40.479599,-80.13040161
3,1,7,2,2,1435,0,8,40.51309967,-80.10949707
3,1,7,1,2,1325,0,3,40.55279922,-80.10649872
3,7,7,1,1,1902,0,4,40.45709991,-79.74289703
2,4,7,1,2,658,0,3,40.35820007,-79.83180237
7,4,7,1,2,2334,0,4,40.43610001,-79.78050232
4,1,7,1,4,738,0,4,40.34880066,-79.94010162
7,7,7,1,1,1225,0,4,40.28219986,-79.91010284
7,2,7,1,2,1423,0,4,40.58679962,-80.04499817
4,4,6,1,2,1335,0,4,40.32789993,-80.03070068
4,1,7,1,5,731,0,4,40.40999985,-79.96019745
4,5,7,1,2,1530,0,4,40.43640137,-79.97599792
3,8,7,1,1,1657,0,4,40.44260025,-80.00260162
4,1,7,1,2,1715,0,4,40.41360092,-80.00980377
6,7,7,1,1,407,0,8,40.49069977,-79.88289642
4,2,7,1,2,2047,0,3,40.45249939,-79.8884964
4,7,7,1,1,2250,0,8,40.43880081,-79.78510284
5,4,7,1,2,1137,0,8,40.34759903,-79.83260345
4,4,7,1,2,706,0,4,40.58200073,-80.0381012
3,4,6,2,2,1841,0,4,40.50859833,-80.21089935
3,1,7,2,2,1548,0,8,40.50120163,-80.17569733
5,8,7,1,1,1200,0,4,40.38759995,-80.09089661
5,4,7,1,2,1115,0,8,40.40200043,-80.00060272
4,4,7,1,2,1720,0,8,40.53089905,-80.01809692
3,6,7,1,2,2234,0,3,40.4693985,-80.02729797
5,1,7,1,2,1746,0,8,40.33100128,-79.79959869
4,4,7,1,2,1732,0,4,40.37820053,-80.06469727
5,4,7,1,2,1611,0,8,40.40650177,-79.94129944
5,8,7,1,1,2008,0,4,40.46089935,-79.91519928
6,1,7,1,2,49,0,4,40.3484993,-79.94750214
7,1,5,1,2,1511,0,4,40.41830063,-80.05449677
4,1,6,1,2,1126,0,4,40.43019867,-79.88269806
2,1,6,1,2,550,0,3,40.42110062,-80.04530334
7,5,6,1,2,1410,0,4,40.55289841,-79.83339691
1,7,6,5,1,531,0,4,40.45209885,-79.75430298
6,2,7,1,2,836,0,8,40.53030014,-80.00379944
5,4,7,1,2,1100,0,4,40.62549973,-79.86029816
6,1,7,1,2,811,0,4,40.62850189,-80.01730347
5,4,7,1,2,1105,0,4,40.54330063,-80.0102005
5,1,7,1,3,909,0,8,40.60950089,-80.0530014
1,7,6,1,1,2241,0,4,40.54389954,-80.23429871
2,1,6,1,2,1606,0,4,40.50569916,-80.20729828
2,1,7,1,2,1824,0,4,40.44710159,-79.96749878
5,4,7,1,1,2155,0,4,40.43799973,-79.9131012
6,4,7,1,3,1435,0,4,40.55920029,-79.95909882
1,1,6,1,4,400,0,3,40.47370148,-80.07209778
5,4,7,1,2,1526,0,8,40.38999939,-79.82039642
7,7,7,1,1,334,0,4,40.49209976,-79.78569794
6,4,7,1,2,1415,0,8,40.4552002,-79.76029968
7,9,7,1,2,809,0,8,40.46879959,-79.90869904
3,1,7,1,1,1500,0,4,40.38349915,-79.80619812
5,4,7,1,2,1640,0,4,40.35599899,-80.0503006
6,4,7,1,2,1800,0,8,40.3871994,-80.05480194
7,4,7,1,2,1322,0,4,40.3470993,-79.82350159
4,4,7,1,2,1810,0,4,40.6446991,-79.9382019
6,8,7,1,1,2111,0,3,40.44120026,-79.959198
7,8,7,1,1,1553,0,8,40.47069931,-80.09200287
7,1,7,1,5,1525,0,8,40.54199982,-80.01300049
7,8,7,1,1,1825,0,4,40.45289993,-79.92070007
7,1,7,1,2,1920,0,8,40.45980072,-79.915802
7,4,7,1,2,1932,0,4,40.45240021,-80.0141983
7,4,7,1,2,1955,0,4,40.40449905,-80.09130096
4,4,7,1,3,2137,0,8,40.35789871,-80.12619781
7,7,7,1,1,2120,0,8,40.43569946,-80.03600311
1,7,7,1,1,134,0,4,40.4178009,-80.01129913
5,1,7,1,3,1520,0,4,40.6548996,-80.08640289
7,8,7,1,1,1130,0,8,40.44520187,-80.05280304
7,7,7,1,1,1841,0,4,40.36930084,-79.84279633
3,7,7,1,1,852,0,8,40.54339981,-79.99289703
1,7,7,1,1,1035,0,3,40.42860031,-79.98860168
7,1,7,1,4,1223,0,8,40.29610062,-79.91919708
7,7,7,1,1,1245,0,4,40.40769958,-80.01519775
1,1,7,1,4,1216,0,4,40.61970139,-80.08080292
1,1,7,1,2,1359,0,8,40.45429993,-79.94390106
2,4,7,1,2,1433,0,3,40.64260101,-80.06739807
7,1,7,1,2,2130,0,4,40.4382019,-79.83049774
7,0,6,1,1,1530,0,3,40.43470001,-79.79470062
6,4,7,1,2,2135,0,4,40.39310074,-79.80509949
1,1,7,1,3,1416,0,3,40.51839828,-80.16359711
1,4,7,1,2,2352,0,4,40.44419861,-80.02819824
2,7,7,1,1,3,0,8,40.32450104,-79.90859985
2,8,7,1,1,45,1,2,40.44039917,-79.99490356
2,1,7,1,3,1359,0,4,40.43000031,-79.95770264
2,4,7,1,2,1507,0,3,40.39110184,-79.99680328
2,4,7,1,2,1802,0,8,40.40359879,-80.04039764
3,8,7,1,1,1410,0,8,40.40879822,-79.90730286
2,1,7,1,4,1602,0,4,40.4341011,-79.76439667
2,1,7,1,2,2023,0,4,40.39770126,-79.76930237
2,4,7,1,2,858,0,8,40.36619949,-80.10679626
2,4,7,1,2,1800,0,8,40.4817009,-80.0338974
2,4,7,1,2,2206,0,3,40.4919014,-80.32969666
3,7,7,1,1,309,2,2,40.49940109,-80.11139679
2,1,6,1,2,1637,0,8,40.41590118,-80.05950165
3,1,7,1,5,1455,0,8,40.42599869,-79.91349792
3,1,7,1,2,1647,0,4,40.42549896,-79.9095993
7,1,7,1,2,1045,0,4,40.43460083,-79.9885025
7,7,7,1,1,1248,0,3,40.44110107,-79.82990265
1,7,7,1,1,1040,0,8,40.42100143,-80.03140259
2,7,7,1,2,1440,0,4,40.36199951,-79.90299988
6,4,7,1,2,1258,0,3,40.36230087,-79.82610321
2,4,7,2,2,1355,0,4,40.46110153,-79.90979767
7,5,7,1,2,1903,0,3,40.4076004,-79.84179688
6,1,7,1,2,1417,0,4,40.54000092,-80.01210022
3,4,7,1,2,910,0,8,40.33929825,-79.96800232
3,2,7,1,2,1230,0,4,40.38619995,-79.99140167
3,1,7,1,4,1543,0,4,40.38690186,-80.08969879
5,1,7,1,2,1555,0,4,40.64830017,-80.0951004
3,1,7,1,2,1803,0,4,40.54529953,-80.03070068
3,1,7,1,3,1628,0,8,40.43529892,-79.98500061
7,4,7,1,2,1609,0,4,40.65340042,-80.06790161
1,1,7,2,2,1649,0,4,40.40639877,-79.82990265
2,4,7,2,2,1052,0,3,40.37820053,-80.06469727
1,1,6,1,2,405,0,4,40.52199936,-80.14450073
5,8,7,1,2,1753,0,3,40.58750153,-79.77739716
1,7,7,2,1,1520,0,4,40.55049896,-79.81860352
1,1,7,2,2,1522,0,4,40.55080032,-79.81829834
4,6,7,1,2,754,0,3,40.40940094,-79.94259644
4,5,7,8,2,713,0,8,40.28030014,-79.9280014
4,4,7,1,2,750,0,4,40.45439911,-79.94779968
6,5,7,1,2,1115,0,3,40.4117012,-80.00669861
4,1,7,1,3,757,0,8,40.43040085,-79.78579712
4,7,7,1,1,1005,0,8,40.44940186,-79.95130157
4,1,7,1,2,935,0,8,40.4518013,-79.95240021
3,1,7,1,2,1211,0,8,40.58160019,-80.05439758
3,1,7,1,6,1655,0,8,40.45090103,-80.13860321
5,1,7,1,5,1555,0,4,40.64830017,-80.0951004
2,0,7,2,1,1817,0,8,40.47579956,-80.27799988
4,1,7,1,2,1242,0,4,40.47370148,-79.82119751
4,1,7,1,2,928,0,4,40.37739944,-80.09719849
4,1,7,1,2,1220,0,4,40.44309998,-80.00659943
4,5,7,1,3,1509,0,4,40.42720032,-79.96260071
7,7,7,1,1,1955,0,8,40.37450027,-80.07330322
4,1,7,1,2,1533,0,8,40.34769821,-79.95179749
4,4,7,1,1,2042,0,3,40.52099991,-80.03160095
5,4,7,1,2,1618,0,4,40.44580078,-79.71309662
5,4,7,1,4,22,0,4,40.42860031,-80.00830078
5,7,7,1,1,1737,0,3,40.63100052,-79.85350037
5,6,7,1,2,900,0,4,40.4015007,-79.90630341
4,1,7,1,2,1525,0,8,40.54190063,-79.76129913
4,3,7,1,2,1650,0,8,40.43889999,-79.95839691
5,7,7,1,1,1447,0,4,40.62480164,-79.84120178
2,4,7,1,2,1317,0,4,40.62250137,-79.7263031
5,4,7,1,2,1717,0,4,40.41360092,-79.94550323
5,1,7,1,3,1724,0,8,40.46749878,-79.94470215
6,4,7,1,2,832,0,4,40.48270035,-80.20010376
5,8,7,1,1,1741,0,4,40.45920181,-79.9233017
5,1,7,1,5,1800,0,4,40.45660019,-79.96350098
5,7,7,1,1,1501,0,4,40.38909912,-79.98320007
5,1,7,1,2,1843,0,4,40.44380188,-80.17500305
5,7,7,1,1,1955,0,4,40.36489868,-79.82730103
5,4,7,1,2,2304,0,4,40.44509888,-79.95559692
6,7,7,1,1,720,0,3,40.45429993,-80.05840302
4,4,6,1,2,1211,0,3,40.37039948,-79.78630066
5,1,7,1,3,1745,0,4,40.53440094,-80.1934967
1,1,7,1,2,1801,0,4,40.33850098,-80.01779938
6,1,7,1,2,1200,0,8,40.44240189,-80.00319672
7,7,6,1,1,27,0,3,40.36600113,-79.89320374
5,7,7,1,1,2207,0,4,40.56949997,-79.86009979
6,1,7,1,3,1605,0,8,40.41239929,-79.95559692
6,2,7,1,2,1722,0,8,40.52080154,-80.02529907
6,4,7,2,2,2303,0,8,40.46020126,-79.84269714
7,8,7,2,1,50,0,8,40.42869949,-79.98049927
4,7,7,1,1,2325,0,3,40.37390137,-79.77600098
7,6,7,2,2,332,0,8,40.48920059,-79.93499756
7,6,7,2,3,225,0,4,40.19810104,-79.90509796
7,1,7,2,3,948,0,3,40.42699814,-79.75319672
1,7,7,1,1,1843,0,4,40.66790009,-79.93340302
4,5,5,1,2,1517,0,8,40.39009857,-79.8289032
7,4,7,1,2,1317,0,4,40.44419861,-80.02819824
7,1,7,2,2,1545,0,8,40.43030167,-80.02850342
6,4,7,1,4,2140,0,4,40.65399933,-80.08260345
7,4,7,2,4,537,0,4,40.47240067,-80.06520081
1,7,7,1,1,319,0,4,40.48469925,-79.81970215
1,2,7,1,2,230,0,4,40.43170166,-80.00689697
3,6,7,1,2,1510,0,3,40.36999893,-80.09870148
2,1,7,1,2,1441,0,4,40.42760086,-79.89109802
1,1,7,1,2,1001,0,8,40.33309937,-79.81340027
7,1,7,1,2,1030,0,8,40.40539932,-80.07749939
7,1,7,2,2,1819,0,4,40.43569946,-79.7562027
2,7,7,1,1,2105,0,4,40.52899933,-80.00830078
7,4,7,2,2,1805,0,4,40.37820053,-80.06469727
7,1,7,1,2,1324,0,4,40.3730011,-80.09929657
1,8,7,1,1,2030,0,4,40.40710068,-79.94329834
3,7,7,1,1,1829,0,4,40.63000107,-79.98300171
1,1,7,1,2,1338,0,4,40.66809845,-79.93319702
7,4,7,1,2,1255,0,8,40.39189911,-79.86959839
1,0,7,1,1,1326,0,3,40.43019867,-80.18199921
2,4,7,1,1,855,0,4,40.4612999,-79.96769714
6,4,7,1,1,1455,0,3,40.46509933,-79.91560364
3,1,7,1,2,1713,0,8,40.52880096,-80.24089813
7,1,7,1,3,1417,0,8,40.50360107,-80.22239685
7,7,7,2,1,2050,0,8,40.4292984,-79.93139648
3,4,7,1,2,1533,0,8,40.65230179,-79.79260254
2,4,7,1,2,1540,0,8,40.49349976,-79.76080322
2,4,7,1,2,1630,0,8,40.45289993,-79.92070007
5,7,7,1,1,1524,0,8,40.43050003,-80.26740265
7,7,7,2,1,433,0,4,40.42860031,-79.88899994
2,4,7,1,2,1735,0,8,40.53409958,-80.2766037
2,1,7,1,3,1731,0,4,40.48419952,-80.05049896
2,0,7,1,1,1609,0,3,40.66220093,-80.13220215
2,7,7,1,1,1952,0,4,40.34930038,-79.89230347
3,4,7,1,2,1932,0,8,40.48160172,-80.04620361
3,1,7,1,2,852,0,8,40.35390091,-79.91490173
3,7,7,1,1,155,0,4,40.44950104,-80.02510071
5,1,7,1,2,1830,0,8,40.45000076,-80.00050354
7,1,7,1,2,953,0,8,40.52270126,-80.14710236
2,1,7,1,2,1618,0,8,40.43870163,-80.0114975
3,1,7,1,3,650,0,8,40.38940048,-79.98539734
3,7,7,1,1,951,0,3,40.42589951,-80.01989746
3,4,7,1,2,1125,0,4,40.4571991,-79.99780273
3,1,7,1,3,813,0,3,40.59469986,-79.97789764
2,5,7,1,3,730,0,4,40.53120041,-80.03549957
7,7,7,2,1,200,0,4,40.46149826,-80.13990021
4,1,7,1,2,1042,0,4,40.47710037,-80.25289917
7,1,7,2,2,1707,0,4,40.42770004,-79.89070129
3,1,7,1,3,1740,0,4,40.44419861,-80.00350189
3,4,7,1,2,1830,0,4,40.45289993,-79.92070007
3,8,7,1,1,2220,0,4,40.46369934,-79.93049622
3,7,7,1,1,2235,0,4,40.39429855,-79.88960266
3,7,7,1,1,917,0,4,40.56549835,-79.85939789
5,0,6,1,1,2138,0,3,40.62269974,-79.83660126
2,2,7,1,1,1743,0,8,40.3885994,-80.08149719
2,4,7,2,2,1106,0,8,40.39149857,-80.06030273
3,4,7,1,3,2037,0,4,40.5196991,-80.21779633
4,4,7,1,2,1230,0,8,40.45759964,-79.95539856
6,1,7,1,3,1805,0,8,40.40359879,-80.05770111
4,4,7,1,2,1320,0,4,40.44150162,-80.19329834
4,4,7,1,2,1646,0,8,40.39160156,-79.89409637
4,4,7,1,2,1912,0,4,40.4192009,-79.99079895
4,8,7,1,1,1439,0,4,40.44200134,-79.99739838
5,0,7,1,1,55,0,8,40.35960007,-79.99079895
5,2,7,1,2,149,0,4,40.35720062,-79.83280182
7,7,7,2,1,32,0,4,40.42919922,-79.94139862
4,1,7,1,2,1540,0,4,40.48490143,-79.81800079
5,4,7,1,2,732,0,8,40.46139908,-79.86209869
4,1,7,1,2,1253,0,4,40.42770004,-79.75109863
3,4,7,1,2,1744,1,2,40.52349854,-80.22429657
6,1,7,1,3,1157,0,4,40.50799942,-80.20410156
4,4,7,1,2,1047,0,3,40.50159836,-80.22200012
2,1,7,1,2,1616,0,4,40.31919861,-80.06169891
1,1,7,1,2,1908,0,4,40.29930115,-80.04750061
4,4,7,1,2,1900,0,8,40.44219971,-79.99500275
3,1,7,1,2,1141,0,8,40.45050049,-79.98329926
5,4,7,1,1,1115,0,4,40.4822998,-79.95220184
5,2,7,1,2,1016,0,4,40.46440125,-79.93009949
5,1,7,1,2,1040,0,8,40.40719986,-80.08899689
5,7,7,1,1,1316,0,4,40.47050095,-80.09100342
5,4,7,1,2,1602,0,8,40.39450073,-79.9701004
5,4,7,1,2,1525,0,3,40.48149872,-80.03489685
5,1,7,1,4,1606,0,8,40.33119965,-79.9457016
5,2,7,1,2,1857,0,8,40.46900177,-79.85990143
5,2,7,1,2,2000,0,8,40.48320007,-79.71579742
5,2,7,1,4,2128,0,8,40.44860077,-80.02570343
1,5,7,1,2,2336,0,4,40.36309814,-79.8742981
6,7,7,1,1,39,0,4,40.45220184,-80.17250061
3,1,7,1,3,1841,0,4,40.65439987,-80.08550262
6,4,7,1,3,929,0,8,40.46509933,-79.94650269
1,8,7,1,1,1348,1,2,40.42499924,-80.00009918
4,1,7,1,2,1252,0,8,40.55619812,-80.03900146
6,1,7,1,2,1006,0,8,40.34199905,-79.96620178
6,1,7,1,3,942,0,4,40.47570038,-79.84850311
5,7,4,1,1,2150,0,4,40.42890167,-79.93170166
6,4,7,1,2,1913,0,4,40.45930099,-79.92749786
7,4,7,1,1,14,0,3,40.44219971,-79.99500275
7,6,7,2,2,200,0,4,40.44879913,-80.02050018
6,5,7,1,2,612,0,4,40.43479919,-79.98889923
5,4,7,1,2,1235,0,3,40.44440079,-79.77999878
5,7,7,1,1,1438,0,3,40.46659851,-79.86460114
7,7,7,1,1,740,0,8,40.42480087,-80.01869965
6,4,7,1,4,1110,0,3,40.43790054,-79.73950195
7,8,7,1,1,1159,0,3,40.45859909,-79.91899872
7,8,7,1,1,1400,0,8,40.46780014,-80.01180267
3,6,7,1,3,2210,1,2,40.46889877,-80.03150177
7,6,7,1,2,1447,0,4,40.39020157,-80.01889801
7,8,7,2,1,1900,0,4,40.41749954,-79.97450256
5,2,7,1,2,1700,0,4,40.48529816,-79.8565979
7,7,7,2,1,2028,0,4,40.44200134,-79.96289825
7,7,7,1,1,1652,0,3,40.45370102,-79.99659729
7,4,7,2,2,2238,0,8,40.48669815,-79.89230347
6,1,7,1,2,1615,0,8,40.37799835,-80.05139923
2,5,7,1,2,851,0,4,40.49259949,-79.91030121
6,7,7,1,1,355,0,8,40.21070099,-79.85150146
5,4,7,1,2,1602,0,4,40.51580048,-80.00980377
6,4,7,1,2,1825,2,2,40.34820175,-79.94730377
1,8,6,1,1,1300,0,4,40.40840149,-79.90550232
1,7,7,1,1,934,1,2,40.40790176,-80.02850342
5,4,7,1,2,2235,0,8,40.51409912,-80.00489807
1,7,7,2,1,1917,0,1,40.38790131,-79.99639893
1,4,7,1,2,140,0,8,40.43370056,-79.92299652
1,7,7,2,1,104,0,4,40.47750092,-79.96859741
1,6,7,1,4,218,1,2,40.41189957,-80.02290344
6,1,7,1,2,1530,0,4,40.59899902,-79.92549896
7,1,7,1,2,1350,0,8,40.59880066,-79.7559967
7,1,7,2,2,255,0,3,40.44409943,-80.02809906
5,4,7,1,2,1900,0,8,40.38740158,-79.87490082
2,1,7,1,2,825,0,3,40.41439819,-80.01029968
2,8,7,1,1,823,0,8,40.43849945,-79.98259735
2,4,7,1,2,847,0,3,40.48479843,-79.81700134
2,5,7,1,2,1018,0,8,40.47430038,-80.03170013
2,4,7,1,2,950,0,8,40.44670105,-79.87039948
7,4,7,2,2,153,0,4,40.56719971,-80.01650238
7,4,7,1,2,1209,0,8,40.55630112,-80.03910065
2,4,7,1,2,1013,0,8,40.4353981,-80.01290131
6,1,7,1,3,703,0,4,40.27550125,-79.89289856
2,1,7,2,2,1303,0,4,40.44979858,-80.17620087
2,1,7,2,2,1555,0,8,40.43399811,-80.02980042
2,1,7,1,2,1710,0,8,40.44300079,-80.02919769
2,1,7,1,2,1612,0,8,40.39619827,-79.99810028
1,4,7,1,2,2115,0,4,40.4408989,-80.03479767
3,7,7,1,1,148,0,8,40.45500183,-79.88009644
4,1,4,1,2,2331,0,4,40.42570114,-79.90450287
5,1,6,1,2,733,0,4,40.44240189,-79.83769989
6,1,6,1,4,1906,0,8,40.42589951,-79.89859772
1,7,6,1,1,1620,0,4,40.43669891,-79.86509705
4,1,7,1,2,530,0,4,40.42570114,-79.90499878
4,1,7,1,2,820,0,8,40.48310089,-80.00779724
4,1,7,1,2,2134,0,4,40.44850159,-80.00730133
7,1,7,2,2,944,0,4,40.43180084,-80.02449799
1,1,7,1,3,1439,0,8,40.48180008,-80.1210022
4,1,7,1,2,1640,0,8,40.50279999,-80.1364975
5,1,7,1,2,843,0,8,40.44979858,-80.00150299
6,1,7,1,2,830,0,4,40.45880127,-80.18800354
7,1,7,1,2,1150,0,4,40.44229889,-80.18240356
5,7,5,2,1,1256,0,4,40.54919815,-80.0861969
3,0,6,1,1,1205,0,8,40.65629959,-80.09269714
7,1,7,2,2,204,0,4,40.42879868,-79.9457016
3,0,7,1,1,746,0,3,40.38090134,-79.91169739
2,7,7,1,1,1743,1,2,40.34930038,-79.97059631
3,1,7,1,2,920,0,8,40.43479919,-79.91649628
2,5,7,1,2,1337,0,4,40.35639954,-80.00209808
2,6,7,1,2,1150,0,8,40.44960022,-79.88420105
4,1,7,1,2,1628,0,8,40.65980148,-79.978302
2,1,7,1,2,1227,0,3,40.4878006,-80.18939972
3,7,7,1,1,1119,0,8,40.24300003,-79.92489624
3,5,7,1,2,2243,0,3,40.38339996,-79.97229767
3,1,7,1,2,1500,0,4,40.4510994,-79.93579865
1,7,7,1,1,254,0,3,40.45220184,-79.99669647
3,4,7,1,2,1719,0,4,40.43920135,-80.21179962
3,1,7,1,2,1604,0,8,40.27360153,-79.89890289
3,1,7,1,2,1618,0,4,40.35430145,-79.8423996
3,2,7,1,2,2226,3,2,40.48740005,-79.91840363
6,5,6,1,3,755,0,4,40.42010117,-80.05020142
4,4,7,1,2,920,0,4,40.46720123,-80.10520172
4,1,7,1,2,645,0,3,40.45690155,-79.75879669
3,7,7,1,1,1650,0,4,40.58919907,-80.0358963
4,7,7,1,1,220,0,4,40.45190048,-80.13529968
3,0,7,1,1,2035,0,8,40.47439957,-79.86840057
4,4,7,1,2,1435,0,8,40.59809875,-80.07749939
5,7,7,1,1,1921,0,4,40.27949905,-79.88610077
6,4,7,1,3,1347,0,8,40.52199936,-80.21759796
4,4,7,1,2,2108,0,4,40.4231987,-79.92870331
4,1,7,1,3,2205,0,8,40.39199829,-80.01519775
7,1,7,1,5,1410,0,8,40.41230011,-80.06700134
7,0,7,2,1,2327,0,3,40.42699814,-79.89160156
3,8,7,1,1,1659,0,4,40.38069916,-80.04440308
5,1,7,1,2,851,0,8,40.39759827,-80.08380127
7,1,7,1,2,1114,0,8,40.56700134,-80.00720215
5,4,7,1,2,1209,0,4,40.40499878,-79.84380341
4,4,7,1,2,2254,0,4,40.43759918,-79.99649811
2,8,7,1,1,1805,0,4,40.44390106,-79.95069885
5,2,7,1,1,1723,0,3,40.39220047,-80.01319885
4,1,7,2,2,550,0,4,40.27399826,-79.89700317
5,1,7,1,2,1529,0,4,40.38470078,-79.82440186
5,4,7,1,4,1731,0,3,40.43360138,-79.75869751
6,1,8,1,2,320,0,4,40.44850159,-80.01280212
4,7,6,9,1,1550,0,3,40.46760178,-79.92209625
6,8,8,1,1,1053,0,8,40.35129929,-79.86669922
6,7,8,1,1,1115,0,4,40.42900085,-79.93160248
6,4,8,1,2,1045,0,8,40.4294014,-79.97619629
6,7,8,1,1,1130,0,4,40.41699982,-79.87870026
6,1,8,1,3,1347,0,4,40.49160004,-79.81340027
6,4,7,1,2,1828,0,3,40.51570129,-80.02330017
5,4,7,1,2,2220,0,8,40.44150162,-79.98500061
6,7,8,1,1,1530,0,8,40.46260071,-80.05249786
6,4,8,1,2,1545,0,3,40.38970184,-79.9332962
6,4,8,1,3,1630,0,4,40.33660126,-79.81009674
2,8,7,1,1,1958,0,3,40.55789948,-80.0164032
6,8,7,1,1,1803,0,8,40.3871994,-80.05480194
6,7,8,1,1,1900,0,3,40.45700073,-80.02960205
6,5,8,1,4,1910,1,2,40.49860001,-79.83740234
6,1,8,1,2,2100,0,4,40.44449997,-80.02799988
7,5,7,1,2,422,0,3,40.45080185,-80.05699921
6,1,8,1,2,2145,0,4,40.53269958,-79.95860291
1,7,7,1,1,205,0,4,40.46409988,-79.72859955
7,0,8,1,1,310,1,2,40.40999985,-79.83670044
5,1,7,1,2,2320,0,4,40.26210022,-79.87830353
4,1,7,1,2,1620,0,4,40.36460114,-80.06240082
3,1,7,1,4,1710,0,3,40.35620117,-80.11859894
6,4,8,1,2,1236,0,8,40.41439819,-79.9016037
6,7,8,1,1,958,0,8,40.36209869,-79.86689758
7,7,8,1,1,1108,0,3,40.34999847,-79.87460327
6,4,7,1,1,820,0,8,40.45849991,-79.90110016
3,4,7,1,2,1850,0,4,40.43700027,-79.77940369
1,7,7,1,1,1726,0,8,40.60800171,-79.92420197
7,4,8,1,2,1555,0,4,40.39530182,-79.99739838
7,4,8,1,1,2113,0,4,40.46459961,-79.93859863
